,,,,,,,,,,Month,,,,,,,,,,,,
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Mulambin Beach,Active Total,,,,1,,1,,,1,,,1,,,4
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Picnic Bay,Active,Picnic Bay Drum 2,Townsville,,,,,,,1,,,,,,1
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Rainbow Beach,Active,Rainbow Beach Net 2,Rainbow Beach,,,1,,,,,,,,,,1
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Tanby Point,Active,Tanby Point Drum 38,Capricorn Coast,,,,1,,,,,,,,,1
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Tanby Point,Active,Tanby Point Drum 42,Capricorn Coast,,,,,,,,,,,,1,1
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Tanby Point,Active Total,,,,,,1,,,,,,,,1,2
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Tannum Sands,Active,Tannum Sands Drum 10,Gladstone,,,1,,,,,,,,,,1
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,The Strand,Active,The Strand Drum 47,Townsville,,,,,1,,,,,,,,1
Bull Whaler,1-2m,Shark,Male,< 2m,Dead,Yorkeys Knob,Active,Yorkeys Knob Drum 29,Cairns,,,,,,1,,,,,,,1
Bull Whaler,1-2m,Shark,Male,< 2m,Dead Total,,,,,4,2,5,2,1,1,2,1,,2,,7,27
Bull Whaler,1-2m,Shark,Male,< 2m Total,,,,,,4,3,5,2,1,2,2,1,,2,,7,29
Bull Whaler,1-2m,Shark,Unknown,< 2m,Dead,Horseshoe Bay,Active,Horseshoe Bay Drum 32,Townsville,,,1,,,,,,,,,,1
Bull Whaler,1-2m,Shark Total,,,,,,,,5,6,9,11,3,9,2,3,1,8,12,9,78
Bull Whaler,2-3m,Shark,Female,>= 2m,Alive,Blacks Beach,Active,Blacks Beach Drum 23,Mackay,,,,,,,,,1,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Alive,Eimeo Beach,Active,Eimeo Beach Drum 16,Mackay,,,,,,,,,,1,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Alive,Harbour Beach,Active,Harbour Beach Net 2,Mackay,,,1,,,,,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Alive,Palm Cove,Active,Palm Cove Drum 10,Cairns,,,,,,,,,,,,1,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Alive,Rainbow Beach,Active,Rainbow Beach Drum 10,Rainbow Beach,,,,,,,,,,,,1,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Alive,Rainbow Beach,Active,Rainbow Beach Drum 8,Rainbow Beach,,,,1,,,,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Alive,Rainbow Beach,Active Total,,,,,,1,,,,,,,,1,2
Bull Whaler,2-3m,Shark,Female,>= 2m,Alive Total,,,,,,,1,1,,,,,1,1,,2,6
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Alexandra Headland,Active,Alexandra Headland Net 7,Sunshine Coast South & Bribie Island,,1,,,,,,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Alma Bay,Active,Alma Bay Drum 15,Townsville,,,,,,1,,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Alma Bay,Active,Alma Bay Drum 20,Townsville,,,,,1,,,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Alma Bay,Active Total,,,,,,,1,1,,,,,,,2
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Blacks Beach,Active,Blacks Beach Drum 20,Mackay,,1,,,,,,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Bucasia Beach,Not Active,Bucasia Beach Net 2,Mackay,,,,,,,,,1,,1,,2
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Clifton Beach,Active,Clifton Beach Drum 20,Cairns,,,,,1,,,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Cylinder Beach,Active,Cylinder Beach Drum 15,Nth Stradbroke Is.,,,,,1,,,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Eimeo Beach,Active,Eimeo Beach Drum 14,Mackay,,,,,,,,,,,,1,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Eimeo Beach,Active,Eimeo Beach Drum 17,Mackay,,,,,,,,,,,1,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Eimeo Beach,Active Total,,,,,,,,,,,,,1,1,2
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Eimeo Beach,Not Active,Eimeo Beach Net 3,Mackay,,,,,,,1,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Eimeo Beach Total,,,,,,,,,,1,,,,1,1,3
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Ellis Beach,Active,Ellis Beach Drum 2,Cairns,,,,,,1,,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Ellis Beach,Active,Ellis Beach Drum 4,Cairns,,,,,,,,,,,,1,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Ellis Beach,Active,Ellis Beach Drum 5,Cairns,,,1,,,,,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Ellis Beach,Active Total,,,,,1,,,1,,,,,,1,3
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Florence Bay,Active,Florence Bay Drum 22,Townsville,,,,,,,,,,,,1,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Florence Bay,Active,Florence Bay Drum 24,Townsville,,,,,1,,,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Florence Bay,Active Total,,,,,,,1,,,,,,,1,2
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Harbour Beach,Active,Harbour Beach Net 2,Mackay,,,,,,,,,,,3,,3
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Horseshoe Bay,Active,Horseshoe Bay Drum 35,Townsville,,,,,,1,,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Horseshoe Bay,Active,Horseshoe Bay Drum 42,Townsville,1,,,,,,,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Horseshoe Bay,Active Total,,,1,,,,,1,,,,,,,2
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Lamberts Beach,Active,Lamberts Beach Drum 26,Mackay,,,,,,1,,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Lamberts Beach,Active,Lamberts Beach Drum 27,Mackay,,,1,,,,,,,,1,,2
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Lamberts Beach,Active Total,,,,,1,,,1,,,,,1,,3
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Miami Beach,Active,Miami Beach Net 5,Gold Coast,1,,,,,,,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Ocean Beach,Active,Ocean Beach Drum 35,Nth Stradbroke Is.,,,,1,,,,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Palm Cove,Active,Palm Cove Drum 12,Cairns,,,,,,,,,,1,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Palm Cove,Active,Palm Cove Drum 14,Cairns,,,,,,1,,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Palm Cove,Active Total,,,,,,,,1,,,,1,,,2
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Peregian Beach,Active,Peregian Beach Drum 18,Sunshine Coast North,,,,,,1,,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Rainbow Beach,Active,Rainbow Beach Net 3,Rainbow Beach,,,,,,,1,,,,,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead,Tanby Point,Active,Tanby Point Drum 38,Capricorn Coast,,,,,,,,,,,1,,1
Bull Whaler,2-3m,Shark,Female,>= 2m,Dead Total,,,,,2,2,2,1,4,6,2,,1,1,7,3,31
Bull Whaler,2-3m,Shark,Female,>= 2m Total,,,,,,2,2,3,2,4,6,2,,2,2,7,5,37
Bull Whaler,2-3m,Shark,Male,>= 2m,Alive,Eimeo Beach,Active,Eimeo Beach Drum 15,Mackay,1,1,,,,,,,,,,,2
Bull Whaler,2-3m,Shark,Male,>= 2m,Alive,Lamberts Beach,Active,Lamberts Beach Drum 30,Mackay,,,,,,,1,,,,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Alive,Rainbow Beach,Active,Rainbow Beach Net 3,Rainbow Beach,,,,,,,1,,,,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Alive Total,,,,,1,1,,,,,2,,,,,,4
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Blacks Beach,Active,Blacks Beach Drum 20,Mackay,,,1,,,,,,,,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Eimeo Beach,Not Active,Eimeo Beach Net 3,Mackay,,,1,,,,,1,,,,,2
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Florence Bay,Active,Florence Bay Drum 25,Townsville,,,,,,,,,,,2,,2
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Harbour Beach,Active,Harbour Beach Net 2,Mackay,,,,,,1,,,,,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Horseshoe Bay,Active,Horseshoe Bay Drum 32,Townsville,,,1,,,,,,,,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Lamberts Beach,Active,Lamberts Beach Drum 26,Mackay,,,,,,,,,,,1,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Maroochydore Beach,Active,Maroochydore Beach Net 5,Sunshine Coast North,,1,,,,,,,,,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Maroochydore Beach,Active,Maroochydore Beach Net 6,Sunshine Coast North,,1,,,,,,,,,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Maroochydore Beach,Active Total,,,,2,,,,,,,,,,,2
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Rainbow Beach,Active,Rainbow Beach Net 2,Rainbow Beach,,,1,,,,,,,,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead Total,,,,,,2,4,,,1,,1,,,3,,11
Bull Whaler,2-3m,Shark,Male,>= 2m Total,,,,,,1,3,4,,,1,2,1,,,3,,15
Bull Whaler,2-3m,Shark,Unknown,>= 2m,Dead,Alexandra Headland,Active,Alexandra Headland Net 8,Sunshine Coast South & Bribie Island,,,1,,,,,,,,,,1
Bull Whaler,2-3m,Shark,Unknown,>= 2m,Dead,Rainbow Beach,Active,Rainbow Beach Net 3,Rainbow Beach,1,,,,,,,,,,,,1
Bull Whaler,2-3m,Shark,Unknown,>= 2m,Dead Total,,,,,1,,1,,,,,,,,,,2
Bull Whaler,2-3m,Shark Total,,,,,,,,4,5,8,2,4,7,4,1,2,2,10,5,54
Bull Whaler,3-4m,Shark,Female,>= 2m,Dead,Cylinder Beach,Active,Cylinder Beach Drum 14,Nth Stradbroke Is.,,,,1,,,,,,,,,1
Bull Whaler,3-4m,Shark,Female,>= 2m,Dead,Ocean Beach,Active,Ocean Beach Drum 34,Nth Stradbroke Is.,,,,,,1,,,,,,,1
Bull Whaler,3-4m,Shark,Female,>= 2m,Dead Total,,,,,,,,1,,1,,,,,,,2
Bull Whaler,3-4m,Shark,Male,>= 2m,Dead,Bucasia Beach,Not Active,Bucasia Beach Net 1,Mackay,,,,,,,,,,,1,,1
Bull Whaler,3-4m,Shark Total,,,,,,,,,,,1,,1,,,,,1,,3
Bull Whaler Total,,,,,,,,,,12,11,18,16,7,17,6,4,4,10,23,14,142
Catfish,Non-shark,Other,Unknown,Non-shark,Alive,Florence Bay,Active,Florence Bay Drum 25,Townsville,,,,,,,1,,,,,,1
Catfish,Non-shark,Other,Unknown,Non-shark,Alive,Horseshoe Bay,Active,Horseshoe Bay Drum 36,Townsville,,,,,,1,1,,,,,,2
Catfish,Non-shark,Other,Unknown,Non-shark,Alive,Horseshoe Bay,Active,Horseshoe Bay Drum 37,Townsville,,,,,,1,,,,,,,1
Catfish,Non-shark,Other,Unknown,Non-shark,Alive,Horseshoe Bay,Active Total,,,,,,,,2,1,,,,,,3
Catfish,Non-shark,Other,Unknown,Non-shark,Alive,Nelly Bay,Active,Nelly Bay Drum 8,Townsville,,,,,1,,,,,,,,1
Catfish,Non-shark,Other,Unknown,Non-shark,Alive,Picnic Bay,Active,Picnic Bay Drum 1,Townsville,,,,,1,,,,,,,,1
Catfish,Non-shark,Other,Unknown,Non-shark,Alive Total,,,,,,,,,2,2,2,,,,,,6
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,Horseshoe Bay,Active,Horseshoe Bay Drum 32,Townsville,,1,,,,,,,,,,,1
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,Horseshoe Bay,Active,Horseshoe Bay Drum 34,Townsville,,,,,,,,1,,,,,1
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,Horseshoe Bay,Active,Horseshoe Bay Drum 35,Townsville,,,,,,,,,1,2,,,3
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,Horseshoe Bay,Active,Horseshoe Bay Drum 36,Townsville,,,,,,,,,1,,,,1
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,Horseshoe Bay,Active,Horseshoe Bay Drum 38,Townsville,,,1,,,,,,,,,,1
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,Horseshoe Bay,Active,Horseshoe Bay Drum 39,Townsville,,,,,,,,,1,,,,1
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,Horseshoe Bay,Active Total,,,,1,1,,,,,1,3,2,,,8
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,Nelly Bay,Active,Nelly Bay Drum 12,Townsville,,,,,,,,,1,,,,1
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,Nelly Bay,Active,Nelly Bay Drum 13,Townsville,,1,,,,,,,,,,,1
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,Nelly Bay,Active Total,,,,1,,,,,,,1,,,,2
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,Pallarenda Beach,Active,Pallarenda Beach Drum 44,Townsville,,,,,,,,,1,,,,1
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,Picnic Bay,Active,Picnic Bay Drum 2,Townsville,,,1,,,,,,,,,,1
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,Radical Bay,Active,Radical Bay Drum 27,Townsville,,,,,,,,,,1,,,1
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,The Strand,Active,The Strand Drum 47,Townsville,,1,,,,,,,,,,,1
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,The Strand,Active,The Strand Drum 49,Townsville,,,,,,,,,2,,,,2
Catfish,Non-shark,Other,Unknown,Non-shark,Dead,The Strand,Active Total,,,,1,,,,,,,2,,,,3
Catfish,Non-shark,Other,Unknown,Non-shark,Dead Total,,,,,,3,2,,,,,1,7,3,,,16
Catfish,Non-shark,Other,Unknown,Non-shark Total,,,,,,,3,2,,2,2,2,1,7,3,,,22
Common Blacktip Wha,1-2m,Shark,Female,< 2m,Dead,Tannum Sands,Active,Tannum Sands Drum 3,Gladstone,1,,,,,,,,,,,,1
Common Blacktip Wha,1-2m,Shark,Male,< 2m,Dead,Kirra Beach,Active,Kirra Beach Net 10,Gold Coast,,1,,,,,,,,,,,1
Common Blacktip Wha,1-2m,Shark,Male,< 2m,Dead,Rainbow Beach,Active,Rainbow Beach Drum 3,Rainbow Beach,,,1,,,,,,,,,,1
Common Blacktip Wha,1-2m,Shark,Male,< 2m,Dead Total,,,,,,1,1,,,,,,,,,,2
Common Blacktip Wha,1-2m,Shark Total,,,,,,,,1,1,1,,,,,,,,,,3
Common Dolphin,Non-shark,Mammal,Female,Non-shark,Alive,Elkhorn Ave,Active,Elkhorn Ave Drum 10,Gold Coast,1,,,,,,,,,,,,1
Common Dolphin,Non-shark,Mammal,Female,Non-shark,Dead,Noosa,Active,Noosa Net 1,Sunshine Coast North,,,,1,,,,,,,,,1
Common Dolphin,Non-shark,Mammal,Female,Non-shark,Dead,Surfers Paradise Beach,Active,Surfers Paradise Beach Net 2,Gold Coast,,,,,,,,,1,,,,1
Common Dolphin,Non-shark,Mammal,Female,Non-shark,Dead Total,,,,,,,,1,,,,,1,,,,2
Common Dolphin,Non-shark,Mammal,Female,Non-shark Total,,,,,,1,,,1,,,,,1,,,,3
Common Dolphin,Non-shark,Mammal,Male,Non-shark,Dead,Coolangatta Beach,Active,Coolangatta Beach Net 11,Gold Coast,,,,1,,,,,,,,,1
Common Dolphin,Non-shark,Mammal,Male,Non-shark,Dead,Kirra Beach,Active,Kirra Beach Net 10,Gold Coast,1,,,,,,,,,,,,1
Common Dolphin,Non-shark,Mammal,Male,Non-shark,Dead,Main Beach,Active,Main Beach Net 1,Gold Coast,,,,,,,,1,,,,,1
Common Dolphin,Non-shark,Mammal,Male,Non-shark,Dead,Mermaid Beach,Active,Mermaid Beach Net 4,Gold Coast,,,,,,,,1,,,,,1
Common Dolphin,Non-shark,Mammal,Male,Non-shark,Dead,Wurtulla,Active,Wurtulla Net 10,Sunshine Coast South & Bribie Island,,1,,,,,,,,,,,1
Common Dolphin,Non-shark,Mammal,Male,Non-shark,Dead Total,,,,,1,1,,1,,,,2,,,,,5
Common Dolphin,Non-shark,Mammal Total,,,,,,,,2,1,,2,,,,2,1,,,,8
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Alive,Bucasia Beach,Not Active,Bucasia Beach Net 2,Mackay,,,,,,,,,1,1,,,2
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Alive,Harbour Beach,Active,Harbour Beach Net 1,Mackay,2,,,,,,,,,,,,2
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Alive,Tallebudgera Beach,Active,Tallebudgera Beach Net 7,Gold Coast,,,,,,,,1,,,,,1
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Alive Total,,,,,2,,,,,,,1,1,1,,,5
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Dead,Alexandra Headland,Active,Alexandra Headland Net 8,Sunshine Coast South & Bribie Island,,,,,,,,,,,1,2,3
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Dead,Caloundra,Active,Caloundra Net 11,Sunshine Coast South & Bribie Island,,,,,,1,,,,,,,1
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Dead,Harbour Beach,Active,Harbour Beach Net 1,Mackay,,,,,,,,,,,,1,1
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Dead,Mermaid Beach,Active,Mermaid Beach Net 4,Gold Coast,,,,,1,,,,,,,,1
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Dead Total,,,,,,,,,1,1,,,,,1,3,6
Cownose Ray,Non-shark,Other,Unknown,Non-shark Total,,,,,,2,,,,1,1,,1,1,1,1,3,11
Creek Whaler,1-2m,Shark,Male,< 2m,Dead,Farnborough Beach,Active,Farnborough Beach Drum 2,Capricorn Coast,1,,,,,,,,,,,,1
Creek Whaler,1-2m,Shark,Male,< 2m,Dead,Radical Bay,Active,Radical Bay Drum 27,Townsville,,,,,,,,,,1,,,1
Creek Whaler,1-2m,Shark,Male,< 2m,Dead Total,,,,,1,,,,,,,,,1,,,2
Crocodile,Non-shark,Other,Female,Non-shark,Dead,Harbour Beach,Active,Harbour Beach Net 2,Mackay,,,,,,,,,,1,,,1
Devilray *,Non-shark,Other,Unknown,Non-shark,Alive,Alexandra Headland,Active,Alexandra Headland Net 8,Sunshine Coast South & Bribie Island,3,,,,,,,,,,,,3
Devilray *,Non-shark,Other,Unknown,Non-shark,Dead,Caloundra,Active,Caloundra Net 11,Sunshine Coast South & Bribie Island,,,,,,,,,,,,1,1
Devilray *,Non-shark,Other,Unknown,Non-shark,Dead,Noosa,Active,Noosa Net 2,Sunshine Coast North,,,,,,,,,,1,1,,2
Devilray *,Non-shark,Other,Unknown,Non-shark,Dead Total,,,,,,,,,,,,,,1,1,1,3
Devilray *,Non-shark,Other,Unknown,Non-shark Total,,,,,,3,,,,,,,,,1,1,1,6
Dusky Whaler,1-2m,Shark,Female,< 2m,Dead,Palm Beach,Active,Palm Beach Drum 21,Gold Coast,,1,,,,,,,,,,,1
Dusky Whaler,1-2m,Shark,Male,< 2m,Dead,Rainbow Beach,Active,Rainbow Beach Net 3,Rainbow Beach,,,,,,,,,,1,,,1
Dusky Whaler,1-2m,Shark Total,,,,,,,,,1,,,,,,,,1,,,2
Dusky Whaler,2-3m,Shark,Female,>= 2m,Dead,Coolangatta Beach,Active,Coolangatta Beach Net 11,Gold Coast,,,1,,,,,,,,,,1
Dusky Whaler,2-3m,Shark,Female,>= 2m,Dead,Ocean Beach,Active,Ocean Beach Drum 35,Nth Stradbroke Is.,,,,,,,1,1,,,,,2
Dusky Whaler,2-3m,Shark,Female,>= 2m,Dead,Rainbow Beach,Active,Rainbow Beach Net 2,Rainbow Beach,,,,1,,,1,,,,,,2
Dusky Whaler,2-3m,Shark,Female,>= 2m,Dead Total,,,,,,,1,1,,,2,1,,,,,5
Dusky Whaler,2-3m,Shark,Male,>= 2m,Alive,Rainbow Beach,Active,Rainbow Beach Drum 7,Rainbow Beach,,,1,,,,,,,,,,1
Dusky Whaler,2-3m,Shark,Male,>= 2m,Dead,Rainbow Beach,Active,Rainbow Beach Drum 4,Rainbow Beach,,,,,,,,,1,,,,1
Dusky Whaler,2-3m,Shark,Male,>= 2m,Dead,Rainbow Beach,Active,Rainbow Beach Net 1,Rainbow Beach,,1,,,,,,,,,,,1
Dusky Whaler,2-3m,Shark,Male,>= 2m,Dead,Rainbow Beach,Active Total,,,,1,,,,,,,1,,,,2
Dusky Whaler,2-3m,Shark,Male,>= 2m Total,,,,,,,1,1,,,,,,1,,,,3
Dusky Whaler,2-3m,Shark Total,,,,,,,,,1,2,1,,,2,1,1,,,,8
Dusky Whaler,3-4m,Shark,Female,>= 2m,Alive,North Kirra Beach,Active,North Kirra Beach Drum 27,Gold Coast,,,,,1,,,,,,,,1
Dusky Whaler,3-4m,Shark,Female,>= 2m,Dead,Moffat Beach,Active,Moffat Beach Drum 53,Sunshine Coast South & Bribie Island,,,,,1,,,,,,,,1
Dusky Whaler,3-4m,Shark,Female,>= 2m,Dead,Ocean Beach,Active,Ocean Beach Drum 30,Nth Stradbroke Is.,,,,,,,1,,,,,,1
Dusky Whaler,3-4m,Shark,Female,>= 2m,Dead,Sunrise Beach,Active,Sunrise Beach Drum 9,Sunshine Coast North,,,,,,,1,,,,,,1
Dusky Whaler,3-4m,Shark,Female,>= 2m,Dead Total,,,,,,,,,1,,2,,,,,,3
Dusky Whaler,3-4m,Shark,Female,>= 2m Total,,,,,,,,,,2,,2,,,,,,4
Dusky Whaler Total,,,,,,,,,,,2,2,1,2,,4,1,1,1,,,14
Eagle Ray *,Non-shark,Other,Female,Non-shark,Alive,Mermaid Beach,Active,Mermaid Beach Net 4,Gold Coast,,,,,,,,,,,,1,1
Eagle Ray *,Non-shark,Other,Female,Non-shark,Alive,Tallebudgera Beach,Active,Tallebudgera Beach Net 7,Gold Coast,,1,,,,,,,,,,,1
Eagle Ray *,Non-shark,Other,Female,Non-shark,Alive Total,,,,,,1,,,,,,,,,,1,2
Eagle Ray *,Non-shark,Other,Female,Non-shark,Dead,Burleigh Beach,Active,Burleigh Beach Net 6,Gold Coast,,1,,,,,,,,,,,1
Eagle Ray *,Non-shark,Other,Female,Non-shark Total,,,,,,,2,,,,,,,,,,1,3
Eagle Ray *,Non-shark,Other,Male,Non-shark,Alive,Burleigh Beach,Active,Burleigh Beach Net 6,Gold Coast,,1,,,,,,,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Alexandra Headland,Active,Alexandra Headland Net 7,Sunshine Coast South & Bribie Island,,,1,,,,,,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Burleigh Beach,Active,Burleigh Beach Net 6,Gold Coast,,,,,,,,,,,1,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Clifton Beach,Not Active,Clifton Beach Net 3,Cairns,,,,,,,,,,,,1,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Coolangatta Beach,Active,Coolangatta Beach Net 11,Gold Coast,,,,,,,1,1,,,,,2
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Currumbin Beach,Active,Currumbin Beach Net 8,Gold Coast,,1,,,,,,,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Ellis Beach,Not Active,Ellis Beach Net 1,Cairns,,,,,,,,,1,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Kirra Beach,Active,Kirra Beach Net 10,Gold Coast,1,,,,,,,,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Kurrawa Beach,Active,Kurrawa Beach Net 3,Gold Coast,1,,,,,,,,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Mooloolaba Beach,Active,Mooloolaba Beach Net 9,Sunshine Coast South & Bribie Island,,1,,,,,,,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Rainbow Beach,Active,Rainbow Beach Net 2,Rainbow Beach,,,1,,,,,,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Tallebudgera Beach,Active,Tallebudgera Beach Net 7,Gold Coast,1,,,,,,,,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Yorkeys Knob,Not Active,Yorkeys Knob Net 5,Cairns,,,,,,,,1,,1,,,2
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive Total,,,,,3,2,2,,,,1,2,1,1,1,1,14
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Dead,Bilinga Beach,Active,Bilinga Beach Net 9,Gold Coast,,,,,,,,,1,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Dead,Currumbin Beach,Active,Currumbin Beach Net 8,Gold Coast,,1,,,,,,,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Dead,Mermaid Beach,Active,Mermaid Beach Net 4,Gold Coast,,1,,,,,,,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Dead,Palm Cove,Not Active,Palm Cove Net 2,Cairns,,,,,,,,1,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Dead,Rainbow Beach,Active,Rainbow Beach Net 2,Rainbow Beach,,,1,,,,,,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Dead,Trinity Beach,Not Active,Trinity Beach Net 4,Cairns,,,1,,,,,,,,1,,2
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Dead,Yorkeys Knob,Not Active,Yorkeys Knob Net 5,Cairns,,,,,,1,,,,1,,1,3
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Dead Total,,,,,,2,2,,,1,,1,1,1,1,1,10
Eagle Ray *,Non-shark,Other,Unknown,Non-shark Total,,,,,,3,4,4,,,1,1,3,2,2,2,2,24
Eagle Ray *,Non-shark,Other Total,,,,,,,,3,7,4,,,1,1,3,2,2,2,3,28
Graceful Whaler,1-2m,Shark,Male,< 2m,Dead,Farnborough Beach,Active,Farnborough Beach Drum 2,Capricorn Coast,,,,,,,,,,,2,,2
Graceful Whaler,1-2m,Shark,Male,< 2m,Dead,Tanby Point,Active,Tanby Point Drum 41,Capricorn Coast,,,,,,1,,,,,,,1
