,,,,,,,,,,Month,,,,,,,,,,,,
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Blacks Beach,Active,Blacks Beach Drum 20,Mackay,,,1,1,,,,,,,,,2
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Blacks Beach,Active,Blacks Beach Drum 22,Mackay,,,,,,,,,,1,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Blacks Beach,Active Total,,,,,1,1,,,,,,1,,,3
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Bucasia Beach,Not Active,Bucasia Beach Net 1,Mackay,,,,,,,,,,,,1,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Bucasia Beach,Not Active,Bucasia Beach Net 2,Mackay,,,,,,,1,,,,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Bucasia Beach,Not Active Total,,,,,,,,,1,,,,,1,2
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Eimeo Beach,Not Active,Eimeo Beach Net 3,Mackay,,,,,,1,1,,,,,,2
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Ellis Beach,Active,Ellis Beach Drum 2,Cairns,,,,,,,,,,1,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Ellis Beach,Active,Ellis Beach Drum 3,Cairns,,,,1,,,,,,,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Ellis Beach,Active,Ellis Beach Drum 5,Cairns,,,,,,,,,,1,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Ellis Beach,Active Total,,,,,,1,,,,,,2,,,3
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Emu Park,Active,Emu Park Drum 51,Capricorn Coast,,,,1,,,,,,,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Emu Park,Active,Emu Park Drum 54,Capricorn Coast,1,,,,,,,,,,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Emu Park,Active Total,,,1,,,1,,,,,,,,,2
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Farnborough Beach,Active,Farnborough Beach Drum 5,Capricorn Coast,,,1,,,,,,,,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Harbour Beach,Active,Harbour Beach Net 2,Mackay,,,,,,,,1,,,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Kemp Beach,Active,Kemp Beach Drum 29,Capricorn Coast,,,,,1,,,,,,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Kemp Beach,Active,Kemp Beach Drum 32,Capricorn Coast,1,,,,,,,,,,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Kemp Beach,Active Total,,,1,,,,1,,,,,,,,2
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Lamberts Beach,Active,Lamberts Beach Drum 28,Mackay,1,,,,,,,,,,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Neilson Park,Active,Neilson Park Drum 4,Bundaberg,,,,1,,,,,,,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Noosa,Active,Noosa Net 2,Sunshine Coast North,,,,,,,,,1,,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead,Surfers Paradise Beach,Not Active,Surfers Paradise Beach Net 2,Gold Coast,,,,,1,,,,,,,,1
Bull Whaler,2-3m,Shark,Male,>= 2m,Dead Total,,,,,3,,2,4,2,1,2,1,1,3,,1,20
Bull Whaler,2-3m,Shark,Male,>= 2m Total,,,,,,3,,3,4,2,1,3,1,2,3,,1,23
Bull Whaler,2-3m,Shark Total,,,,,,,,5,3,6,6,2,2,4,1,2,4,2,4,41
Bull Whaler,3-4m,Shark,Female,>= 2m,Dead,Noosa,Active,Noosa Net 1,Sunshine Coast North,,,,,,,,,,,,1,1
Bull Whaler Total,,,,,,,,,,15,13,12,17,5,4,5,2,5,10,4,14,106
Common Blacktip Wha,0-1m,Shark,Female,< 2m,Dead,Kellys Beach,Active,Kellys Beach Drum 18,Bundaberg,1,,,,,,,,,,,,1
Common Blacktip Wha,2-3m,Shark,Female,>= 2m,Dead,Kirra Beach,Not Active,Kirra Beach Net 10,Gold Coast,,1,,,,,,,,,,,1
Common Blacktip Wha Total,,,,,,,,,,1,1,,,,,,,,,,,2
Common Dolphin,Non-shark,Mammal,Female,Non-shark,Dead,Bilinga Beach,Not Active,Bilinga Beach Net 9,Gold Coast,,,1,,,,,,,,,,1
Common Dolphin,Non-shark,Mammal,Female,Non-shark,Dead,Caloundra,Active,Caloundra Net 11,Sunshine Coast South & Bribie Island,,,,,,,,,1,,,,1
Common Dolphin,Non-shark,Mammal,Female,Non-shark,Dead,Main Beach,Not Active,Main Beach Net 1,Gold Coast,,,,,,1,,,,,,,1
Common Dolphin,Non-shark,Mammal,Female,Non-shark,Dead,Wurtulla,Active,Wurtulla Net 10,Sunshine Coast South & Bribie Island,,,,1,,,,,,,,,1
Common Dolphin,Non-shark,Mammal,Female,Non-shark,Dead Total,,,,,,,1,1,,1,,,1,,,,4
Common Dolphin,Non-shark,Mammal,Male,Non-shark,Dead,Main Beach,Not Active,Main Beach Net 1,Gold Coast,,,,,1,,,,,,,,1
Common Dolphin,Non-shark,Mammal,Unknown,Non-shark,Dead,Currumbin Beach,Not Active,Currumbin Beach Net 8,Gold Coast,,,,,,,,,1,,,,1
Common Dolphin,Non-shark,Mammal,Unknown,Non-shark,Dead,Kirra Beach,Not Active,Kirra Beach Net 10,Gold Coast,1,,,,,,,,,,,,1
Common Dolphin,Non-shark,Mammal,Unknown,Non-shark,Dead,Surfers Paradise Beach,Not Active,Surfers Paradise Beach Net 2,Gold Coast,,,,,1,,,,,,,,1
Common Dolphin,Non-shark,Mammal,Unknown,Non-shark,Dead,Tallebudgera Beach,Not Active,Tallebudgera Beach Net 7,Gold Coast,,,2,,,,,,,,,,2
Common Dolphin,Non-shark,Mammal,Unknown,Non-shark,Dead Total,,,,,1,,2,,1,,,,1,,,,5
Common Dolphin,Non-shark,Mammal Total,,,,,,,,1,,3,1,2,1,,,2,,,,10
Cownose Ray,Non-shark,Other,Female,Non-shark,Alive,Bucasia Beach,Not Active,Bucasia Beach Net 1,Mackay,,,,,,,1,1,,,,,2
Cownose Ray,Non-shark,Other,Female,Non-shark,Alive,Eimeo Beach,Not Active,Eimeo Beach Net 3,Mackay,,,,,,,,,1,,,,1
Cownose Ray,Non-shark,Other,Female,Non-shark,Alive Total,,,,,,,,,,,1,1,1,,,,3
Cownose Ray,Non-shark,Other,Female,Non-shark,Dead,Bucasia Beach,Not Active,Bucasia Beach Net 1,Mackay,,1,,,,,,,,,,,1
Cownose Ray,Non-shark,Other,Female,Non-shark,Dead,Bucasia Beach,Not Active,Bucasia Beach Net 2,Mackay,,,,,,1,,,,,,,1
Cownose Ray,Non-shark,Other,Female,Non-shark,Dead,Bucasia Beach,Not Active Total,,,,1,,,,1,,,,,,,2
Cownose Ray,Non-shark,Other,Female,Non-shark Total,,,,,,,1,,,,1,1,1,1,,,,5
Cownose Ray,Non-shark,Other,Male,Non-shark,Alive,Bucasia Beach,Not Active,Bucasia Beach Net 2,Mackay,,1,,,,,,,,,1,,2
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Alive,Bucasia Beach,Not Active,Bucasia Beach Net 1,Mackay,,,,,,,,,,1,,,1
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Alive,Bucasia Beach,Not Active,Bucasia Beach Net 2,Mackay,,,,,,,,,,1,,,1
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Alive,Bucasia Beach,Not Active Total,,,,,,,,,,,,2,,,2
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Alive,Currumbin Beach,Not Active,Currumbin Beach Net 8,Gold Coast,,,,1,,,,1,,,,1,3
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Alive,Harbour Beach,Active,Harbour Beach Net 1,Mackay,,,,,,,,,,2,,,2
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Alive,Tallebudgera Beach,Not Active,Tallebudgera Beach Net 7,Gold Coast,,,1,,,,,,,,,,1
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Alive Total,,,,,,,1,1,,,,1,,4,,1,8
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Dead,Burleigh Beach,Active,Burleigh Beach Net 6,Gold Coast,,,,,,,,,,,,1,1
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Dead,Coolangatta Beach,Not Active,Coolangatta Beach Net 11,Gold Coast,,,,,,,,,,,1,1,2
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Dead,Surfers Paradise Beach,Not Active,Surfers Paradise Beach Net 2,Gold Coast,,,,,,1,,,,,,,1
Cownose Ray,Non-shark,Other,Unknown,Non-shark,Dead Total,,,,,,,,,,1,,,,,1,2,4
Cownose Ray,Non-shark,Other,Unknown,Non-shark Total,,,,,,,,1,1,,1,,1,,4,1,3,12
Cownose Ray,Non-shark,Other Total,,,,,,,,,2,1,1,,2,1,2,1,4,2,3,19
Dolphin,Non-shark,Mammal,Male,Non-shark,Dead,Mermaid Beach,Not Active,Mermaid Beach Net 4,Gold Coast,,1,,,,,,,,,,,1
Dolphin,Non-shark,Mammal,Unknown,Non-shark,Dead,Rainbow Beach,Active,Rainbow Beach Net 3,Rainbow Beach,,,,1,,,,,,,,,1
Dolphin,Non-shark,Mammal Total,,,,,,,,,1,,1,,,,,,,,,2
Dugong,Non-shark,Other,Female,Non-shark,Dead,Harbour Beach,Active,Harbour Beach Net 2,Mackay,,,,,,,,,,,1,,1
Dugong,Non-shark,Other,Male,Non-shark,Dead,Alexandra Headland,Active,Alexandra Headland Net 8,Sunshine Coast South & Bribie Island,,,,1,,,,,,,,,1
Dugong,Non-shark,Other Total,,,,,,,,,,,1,,,,,,,1,,2
Dusky Whaler,0-1m,Shark,Male,< 2m,Dead,Tannum Sands,Not Active,Tannum Sands Drum 4,Gladstone,,,,1,,,,,,,,,1
Dusky Whaler,0-1m,Shark,Unknown,< 2m,Dead,Tannum Sands,Not Active,Tannum Sands Drum 6,Gladstone,,,,1,,,,,,,,,1
Dusky Whaler,0-1m,Shark Total,,,,,,,,,,,2,,,,,,,,,2
Dusky Whaler,1-2m,Shark,Female,< 2m,Dead,Burleigh Beach,Active,Burleigh Beach Net 6,Gold Coast,,,,1,,,,,,,,,1
Dusky Whaler,1-2m,Shark,Male,< 2m,Dead,Northcliffe,Not Active,Northcliffe Drum 12,Gold Coast,,,1,,,,,,,,,,1
Dusky Whaler,1-2m,Shark Total,,,,,,,,,,1,1,,,,,,,,,2
Dusky Whaler,2-3m,Shark,Female,>= 2m,Dead,Trinity Beach,Active,Trinity Beach Drum 23,Cairns,,,,,,,,1,,,,,1
Dusky Whaler,3-4m,Shark,Male,>= 2m,Dead,Rainbow Beach,Active,Rainbow Beach Net 3,Rainbow Beach,,,,,,,,1,,,,,1
Dusky Whaler Total,,,,,,,,,,,,1,3,,,,2,,,,,6
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Clifton Beach,Not Active,Clifton Beach Net 3,Cairns,,,,,1,,,,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Ellis Beach,Not Active,Ellis Beach Net 1,Cairns,,,,1,,,2,1,,,,,4
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Maroochydore Beach,Active,Maroochydore Beach Net 5,Sunshine Coast North,,1,,,,,,,,,,1,2
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Noosa,Active,Noosa Net 2,Sunshine Coast North,,,,,,,,,2,2,,,4
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Trinity Beach,Not Active,Trinity Beach Net 4,Cairns,,,,,,,,1,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive,Yorkeys Knob,Not Active,Yorkeys Knob Net 5,Cairns,1,,,,,,1,,,,2,,4
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Alive Total,,,,,1,1,,1,1,,3,2,2,2,2,1,16
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Dead,Coolum Beach,Active,Coolum Beach Net 3,Sunshine Coast North,,,,,,,,1,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Dead,Currumbin Beach,Not Active,Currumbin Beach Net 8,Gold Coast,,,,,,,,,,,,1,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Dead,Ellis Beach,Not Active,Ellis Beach Net 1,Cairns,1,,,,,,,,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Dead,Palm Cove,Not Active,Palm Cove Net 2,Cairns,,,,,1,,,,,,,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Dead,Yorkeys Knob,Not Active,Yorkeys Knob Net 5,Cairns,,,,,,,,,,,1,,1
Eagle Ray *,Non-shark,Other,Unknown,Non-shark,Dead Total,,,,,1,,,,1,,,1,,,1,1,5
Eagle Ray *,Non-shark,Other,Unknown,Non-shark Total,,,,,,2,1,,1,2,,3,3,2,2,3,2,21
Eastern Shovelnosed,Non-shark,Other,Female,Non-shark,Alive,Trinity Beach,Not Active,Trinity Beach Net 4,Cairns,,,,,,,,,,,1,,1
Flatback Turtle,Non-shark,Turtle,Female,Non-shark,Dead,Ellis Beach,Not Active,Ellis Beach Net 1,Cairns,,,,,,,,,,,1,,1
Flatback Turtle,Non-shark,Turtle,Unknown,Non-shark,Dead,Harbour Beach,Active,Harbour Beach Net 2,Mackay,,,,,,,,,,,1,,1
Flatback Turtle,Non-shark,Turtle Total,,,,,,,,,,,,,,,,,,2,,2
Graceful Whaler,1-2m,Shark,Male,< 2m,Dead,Emu Park,Active,Emu Park Drum 50,Capricorn Coast,,,,,,,1,,,,,,1
Great Hammerhead,1-2m,Shark,Female,< 2m,Alive,Horseshoe Bay,Active,Horseshoe Bay Drum 40,Townsville,,,,,,,,,,1,,,1
Great Hammerhead,1-2m,Shark,Female,< 2m,Dead,Alma Bay,Active,Alma Bay Drum 15,Townsville,,,,,,,,,,1,,,1
Great Hammerhead,1-2m,Shark,Female,< 2m Total,,,,,,,,,,,,,,,2,,,2
Great Hammerhead,2-3m,Shark,Female,>= 2m,Dead,Palm Cove,Active,Palm Cove Drum 10,Cairns,,,,,,,,,,,,1,1
Great Hammerhead,2-3m,Shark,Female,>= 2m,Dead,Trinity Beach,Not Active,Trinity Beach Net 4,Cairns,,,,,,,1,,,,,,1
Great Hammerhead,2-3m,Shark,Female,>= 2m,Dead Total,,,,,,,,,,,1,,,,,1,2
Great Hammerhead,3-4m,Shark,Male,>= 2m,Dead,Burleigh Beach,Active,Burleigh Beach Net 6,Gold Coast,,,,1,,,,,,,,,1
Great Hammerhead,4-5m,Shark,Female,>= 2m,Dead,Nelly Bay,Active,Nelly Bay Drum 6,Townsville,,,,,,,,,,1,,,1
Great Hammerhead,4-5m,Shark,Female,>= 2m,Dead,North Kirra Beach,Not Active,North Kirra Beach Drum 27,Gold Coast,,,,,1,,,,,,,,1
Great Hammerhead,4-5m,Shark,Female,>= 2m,Dead Total,,,,,,,,,1,,,,,1,,,2
Great Hammerhead Total,,,,,,,,,,,,,1,1,,1,,,3,,1,7
Green Sawfish,Non-shark,Other,Female,Non-shark,Alive,Bucasia Beach,Not Active,Bucasia Beach Net 2,Mackay,,,1,,,,,,,,,,1
Green Turtle,Non-shark,Turtle,Female,Non-shark,Alive,Ellis Beach,Not Active,Ellis Beach Net 1,Cairns,,,,,,,,1,,,,,1
Green Turtle,Non-shark,Turtle,Female,Non-shark,Alive,Palm Beach,Not Active,Palm Beach Drum 22,Gold Coast,,,1,,,,,,,,,,1
Green Turtle,Non-shark,Turtle,Female,Non-shark,Alive,Tannum Sands,Not Active,Tannum Sands Drum 10,Gladstone,,,,,1,,,,,,,,1
Green Turtle,Non-shark,Turtle,Female,Non-shark,Alive,Tannum Sands,Not Active,Tannum Sands Drum 14,Gladstone,,,,,,,,,,,,2,2
Green Turtle,Non-shark,Turtle,Female,Non-shark,Alive,Tannum Sands,Not Active Total,,,,,,,1,,,,,,,2,3
Green Turtle,Non-shark,Turtle,Female,Non-shark,Alive Total,,,,,,,1,,1,,,1,,,,2,5
Green Turtle,Non-shark,Turtle,Female,Non-shark,Dead,Coolangatta Beach,Not Active,Coolangatta Beach Net 11,Gold Coast,,,,1,,,,,,,,,1
Green Turtle,Non-shark,Turtle,Female,Non-shark Total,,,,,,,,1,1,1,,,1,,,,2,6
Green Turtle,Non-shark,Turtle,Male,Non-shark,Alive,Tannum Sands,Not Active,Tannum Sands Drum 2,Gladstone,,,,,,,,,,1,,,1
Green Turtle,Non-shark,Turtle,Male,Non-shark,Dead,Clifton Beach,Not Active,Clifton Beach Net 3,Cairns,,,,1,,,,,,,,,1
Green Turtle,Non-shark,Turtle,Male,Non-shark Total,,,,,,,,,1,,,,,,1,,,2
Green Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Castaways Beach,Active,Castaways Beach Drum 10,Sunshine Coast North,,,,,,,,,,1,,,1
Green Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Oaks Beach,Active,Oaks Beach Drum 2,Bundaberg,,1,,,,,,,,,,,1
Green Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Tannum Sands,Not Active,Tannum Sands Drum 1,Gladstone,,,,,1,,,,,,,,1
Green Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Tannum Sands,Not Active,Tannum Sands Drum 5,Gladstone,,,,,,,,,,,1,,1
Green Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Tannum Sands,Not Active,Tannum Sands Drum 6,Gladstone,,1,,,,,,,,,,,1
Green Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Tannum Sands,Not Active Total,,,,1,,,1,,,,,,1,,3
Green Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,The Strand,Active,The Strand Drum 52,Townsville,,,,,,,,,,,1,,1
Green Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive Total,,,,,,2,,,1,,,,,1,2,,6
Green Turtle,Non-shark,Turtle,Unknown,Non-shark,Dead,Bucasia Beach,Not Active,Bucasia Beach Net 2,Mackay,,,,,,,,,,,1,,1
Green Turtle,Non-shark,Turtle,Unknown,Non-shark Total,,,,,,,2,,,1,,,,,1,3,,7
Green Turtle,Non-shark,Turtle Total,,,,,,,,,2,1,2,2,,,1,,2,3,2,15
Grey Nurse Shark,0-1m,Shark,Unknown,< 2m,Dead,Rainbow Beach,Active,Rainbow Beach Drum 12,Rainbow Beach,,,,,,,,,,1,,,1
Grey Nurse Shark,2-3m,Shark,Female,>= 2m,Alive,Bilinga Beach,Not Active,Bilinga Beach Net 9,Gold Coast,,,,,,,,,,,,1,1
Grey Nurse Shark,2-3m,Shark,Female,>= 2m,Dead,Rainbow Beach,Active,Rainbow Beach Net 1,Rainbow Beach,,,,,,,,,,,1,,1
Grey Nurse Shark,2-3m,Shark,Female,>= 2m Total,,,,,,,,,,,,,,,,1,1,2
Grey Nurse Shark Total,,,,,,,,,,,,,,,,,,,1,1,1,3
Grey Reef Whaler,1-2m,Shark,Female,< 2m,Dead,Coolum Beach,Active,Coolum Beach Net 3,Sunshine Coast North,,,,,,1,,,,,,,1
Grey Reef Whaler,1-2m,Shark,Female,< 2m,Dead,Moffat Beach,Active,Moffat Beach Drum 52,Sunshine Coast South & Bribie Island,,,,,1,,,,,,,,1
Grey Reef Whaler,1-2m,Shark,Female,< 2m,Dead Total,,,,,,,,,1,1,,,,,,,2
Grey Reef Whaler,2-3m,Shark,Female,>= 2m,Dead,Kemp Beach,Active,Kemp Beach Drum 27,Capricorn Coast,,,,,,,,,,,1,,1
Grey Reef Whaler,2-3m,Shark,Female,>= 2m,Dead,Kemp Beach,Active,Kemp Beach Drum 29,Capricorn Coast,,,,,,,,,,,1,,1
Grey Reef Whaler,2-3m,Shark,Female,>= 2m,Dead,Kemp Beach,Active Total,,,,,,,,,,,,,2,,2
Grey Reef Whaler,3-4m,Shark,Female,>= 2m,Dead,Wurtulla,Active,Wurtulla Net 10,Sunshine Coast South & Bribie Island,1,,,,,,,,,,,,1
Grey Reef Whaler Total,,,,,,,,,,1,,,,1,1,,,,,2,,5
"Groper , Qld",Non-shark,Other,Unknown,Non-shark,Alive,Bucasia Beach,Active,Bucasia Beach Drum 3,Mackay,,,,,,,,,,1,,,1
"Groper , Qld",Non-shark,Other,Unknown,Non-shark,Alive,Florence Bay,Not Active,Florence Bay Drum 21,Townsville,1,,,,,,,,,,,,1
"Groper , Qld",Non-shark,Other,Unknown,Non-shark,Alive,Horseshoe Bay,Active,Horseshoe Bay Drum 36,Townsville,,,,1,,,,,,,,,1
"Groper , Qld",Non-shark,Other,Unknown,Non-shark,Alive,Horseshoe Bay,Active,Horseshoe Bay Drum 38,Townsville,,,,,,,1,,,,,,1
"Groper , Qld",Non-shark,Other,Unknown,Non-shark,Alive,Horseshoe Bay,Active Total,,,,,,1,,,1,,,,,,2
"Groper , Qld",Non-shark,Other,Unknown,Non-shark,Alive Total,,,,,1,,,1,,,1,,,1,,,4
Hammerhead Shark *,1-2m,Shark,Female,< 2m,Dead,Coolum Beach,Active,Coolum Beach Net 3,Sunshine Coast North,,,1,,,,,,,,,,1
Hammerhead Shark *,1-2m,Shark,Female,< 2m,Dead,Noosa,Active,Noosa Net 2,Sunshine Coast North,,,,,,1,,,,1,,,2
Hammerhead Shark *,1-2m,Shark,Female,< 2m,Dead Total,,,,,,,1,,,1,,,,1,,,3
Hammerhead Shark *,1-2m,Shark,Male,< 2m,Dead,Noosa,Active,Noosa Net 1,Sunshine Coast North,,,,,,,1,,,,,,1
Hammerhead Shark *,1-2m,Shark,Male,< 2m,Dead,Rainbow Beach,Active,Rainbow Beach Net 3,Rainbow Beach,,,,,,,,,1,,,,1
Hammerhead Shark *,1-2m,Shark,Male,< 2m,Dead,Tanby Point,Active,Tanby Point Drum 40,Capricorn Coast,,,,,,,,,1,,,,1
Hammerhead Shark *,1-2m,Shark,Male,< 2m,Dead Total,,,,,,,,,,,1,,2,,,,3
Hammerhead Shark *,1-2m,Shark Total,,,,,,,,,,1,,,1,1,,2,1,,,6
Hammerhead Shark *,2-3m,Shark,Female,>= 2m,Dead,Farnborough Beach,Active,Farnborough Beach Drum 2,Capricorn Coast,,,,,1,,,,,,,,1
Hammerhead Shark *,2-3m,Shark,Female,>= 2m,Dead,Fishermans Beach,Not Active,Fishermans Beach Drum 48,Capricorn Coast,,,,,1,,,,,,,,1
Hammerhead Shark *,2-3m,Shark,Female,>= 2m,Dead,Lammermoor Beach,Active,Lammermoor Beach Drum 19,Capricorn Coast,,,,,,,,,,,,1,1
Hammerhead Shark *,2-3m,Shark,Female,>= 2m,Dead,Noosa,Active,Noosa Net 1,Sunshine Coast North,2,,,,,,,,,,,,2
Hammerhead Shark *,2-3m,Shark,Female,>= 2m,Dead,Tannum Sands,Not Active,Tannum Sands Drum 1,Gladstone,,,,,,,1,,,,,,1
Hammerhead Shark *,2-3m,Shark,Female,>= 2m,Dead Total,,,,,2,,,,2,,1,,,,,1,6
Hammerhead Shark *,2-3m,Shark,Male,>= 2m,Dead,Miami Beach,Not Active,Miami Beach Net 5,Gold Coast,,,,,,,,,,,1,,1
Hammerhead Shark *,2-3m,Shark,Male,>= 2m,Dead,Tanby Point,Active,Tanby Point Drum 38,Capricorn Coast,,1,,,,,,,,,,,1
Hammerhead Shark *,2-3m,Shark,Male,>= 2m,Dead Total,,,,,,1,,,,,,,,,1,,2
Hammerhead Shark *,2-3m,Shark Total,,,,,,,,2,1,,,2,,1,,,,1,1,8
Hammerhead Shark *,3-4m,Shark,Female,>= 2m,Dead,Lammermoor Beach,Active,Lammermoor Beach Drum 18,Capricorn Coast,,,,,1,,,,,,,,1
Hammerhead Shark *,3-4m,Shark,Male,>= 2m,Dead,Rainbow Beach,Active,Rainbow Beach Net 2,Rainbow Beach,,,,,,1,,,,,,,1
Hammerhead Shark *,3-4m,Shark Total,,,,,,,,,,,,1,1,,,,,,,2
Hammerhead Shark *,4-5m,Shark,Female,>= 2m,Dead,Caloundra,Active,Caloundra Net 11,Sunshine Coast South & Bribie Island,,,,,,,,,,1,,,1
Hammerhead Shark * Total,,,,,,,,,,2,1,1,,3,2,2,,2,2,1,1,17
Hawksbill Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Caloundra,Active,Caloundra Net 11,Sunshine Coast South & Bribie Island,,,,,,1,,,,,,,1
Hawksbill Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive,Mooloolaba Beach,Active,Mooloolaba Beach Net 9,Sunshine Coast South & Bribie Island,,,,,,,,,,1,,,1
Hawksbill Turtle,Non-shark,Turtle,Unknown,Non-shark,Alive Total,,,,,,,,,,1,,,,1,,,2
Hawksbill Turtle,Non-shark,Turtle,Unknown,Non-shark,Dead,Mooloolaba Beach,Active,Mooloolaba Beach Net 9,Sunshine Coast South & Bribie Island,,,,,,1,,,,,,,1
Hawksbill Turtle,Non-shark,Turtle,Unknown,Non-shark Total,,,,,,,,,,,2,,,,1,,,3
Humpback Whale,Non-shark,Mammal,Female,Non-shark,Dead,Mermaid Beach,Not Active,Mermaid Beach Net 4,Gold Coast,,,,,,,1,,,,,,1
Humpback Whale,Non-shark,Mammal,Unknown,Non-shark,Alive,Coolangatta Beach,Not Active,Coolangatta Beach Net 11,Gold Coast,,,,,,,,,1,,,,1
Humpback Whale,Non-shark,Mammal,Unknown,Non-shark,Alive,Currumbin Beach,Not Active,Currumbin Beach Net 8,Gold Coast,,,,,1,,,,,,,,1
Humpback Whale,Non-shark,Mammal,Unknown,Non-shark,Alive,Kirra Beach,Not Active,Kirra Beach Net 10,Gold Coast,,,,,,,,,1,,,,1
Humpback Whale,Non-shark,Mammal,Unknown,Non-shark,Alive,Maroochydore Beach,Active,Maroochydore Beach Net 5,Sunshine Coast North,,,,,,,,,,1,,,1
Humpback Whale,Non-shark,Mammal,Unknown,Non-shark,Alive,Rainbow Beach,Active,Rainbow Beach Net 1,Rainbow Beach,,,,,,,,,,1,,,1
Humpback Whale,Non-shark,Mammal,Unknown,Non-shark,Alive,Surfers Paradise Beach,Not Active,Surfers Paradise Beach Net 2,Gold Coast,,,,,,,,,1,,,,1
Humpback Whale,Non-shark,Mammal,Unknown,Non-shark,Alive Total,,,,,,,,,1,,,,3,2,,,6
Humpback Whale,Non-shark,Mammal Total,,,,,,,,,,,,1,,1,,3,2,,,7
Leatherback Turtle,Non-shark,Turtle,Male,Non-shark,Dead,Main Beach,Not Active,Main Beach Net 1,Gold Coast,,,,,,,,,1,,,,1
Loggerhead Turtle,Non-shark,Turtle,Female,Non-shark,Alive,Tallebudgera Beach,Not Active,Tallebudgera Beach Net 7,Gold Coast,,,1,,,,,,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Male,Non-shark,Alive,Bargara,Active,Bargara Drum 11,Bundaberg,,,,,,,,1,,1,,,2
Loggerhead Turtle,Non-shark,Turtle,Male,Non-shark,Alive,Lamberts Beach,Active,Lamberts Beach Drum 30,Mackay,,,,,,,,,,,1,,1
Loggerhead Turtle,Non-shark,Turtle,Male,Non-shark,Alive,Oaks Beach,Active,Oaks Beach Drum 1,Bundaberg,,,,,,,,1,,,,,1
Loggerhead Turtle,Non-shark,Turtle,Male,Non-shark,Alive,Rainbow Beach,Active,Rainbow Beach Drum 2,Rainbow Beach,,,,,,,,,,1,2,1,4
Loggerhead Turtle,Non-shark,Turtle,Male,Non-shark,Alive,Rainbow Beach,Active,Rainbow Beach Drum 6,Rainbow Beach,,,,,,,,,,,1,,1
